,psi_00,psi_01,psi_02,psi_03,psi_04,psi_05,psi_06,psi_07,psi_08,psi_squared_0,psi_squared_1,psi_squared_2,psi_squared_3,psi_squared_4,psi_squared_5,psi_squared_6,psi_squared_7,psi_squared_8,v_ev,z_ang
581,(0.0004874559641851551+3.556742168274904e-15j),(-0.0010511731963731886+5.767079225910587e-15j),(0.0017950386625245442+1.6329529322167495e-15j),(-0.0028786323115386676-4.44173719545403e-15j),(0.004613596761747813+6.470344904369255e-15j),(-0.007663467362364652-1.4531552489723235e-15j),(0.013842671217950134-1.114580654915835e-15j),(-0.028453891494640622-2.4049593380387723e-15j),(0.08860158099972001+1.7858275001748694e-14j),2.376133170196792e-07,1.1049650887734262e-06,3.2221637999579044e-06,8.286523985034452e-06,2.12852750800099e-05,5.872873201402824e-05,0.00019161954644826505,0.000809623941188782,0.007850240155649947,1.0,-32.42550073277968
582,(0.0005060009580678823+3.5765968169066535e-15j),(-0.0010903765821840125+5.819297729504444e-15j),(0.0018596636635206014+1.874709655216566e-15j),(-0.00297686847971323-4.591757631869279e-15j),(0.004759286583792956+6.394021997883341e-15j),(-0.007879966455728818-1.3495512029342009e-15j),(0.014172101166240602-1.0584638748625204e-15j),(-0.028963683818412755-2.2137291817267344e-15j),(0.0891961717744595+1.8230656517763305e-14j),2.5603696956561485e-07,1.1889210909752886e-06,3.4583489414188645e-06,8.861745945510158e-06,2.265080878667163e-05,6.20938713434114e-05,0.00020084845146615824,0.0008388949803329849,0.007955957059218886,1.0,-32.352222765021985
583,(0.0005252514417771092+3.613553390742975e-15j),(-0.0011310418427985267+5.854947348410169e-15j),(0.0019266146830638662+2.0949975194101872e-15j),(-0.0030784553421883574-4.762926182631029e-15j),(0.004909572037994243+6.320618283488992e-15j),(-0.008102563119558821-1.1886257550711057e-15j),(0.014509308076467302-9.62827357200995e-16j),(-0.02948228009391213-2.0246391357004184e-15j),(0.08979350826581661+1.855130893326495e-14j),2.758890770889319e-07,1.279255650161087e-06,3.7118441369972815e-06,9.476887293848037e-06,2.410389759625495e-05,6.565152910643477e-05,0.00021052002085783926,0.0008692048395358875,0.008062874126683276,1.0,-32.27894479726429
584,(0.0005452342527109605+3.645737406254094e-15j),(-0.0011732234851050296+5.826651730981612e-15j),(0.001995975423419505+2.3166546225460137e-15j),(-0.003183507141734368-4.932863803237491e-15j),(0.005064597973249366+6.228764290554121e-15j),(-0.008331428729951735-1.0197957529630252e-15j),(0.014854474612053806-8.518938756270088e-16j),(-0.030009828510546212-1.8422891175087685e-15j),(0.09039359603194558+1.8896656027490348e-14j),2.972803903292795e-07,1.3764533460019916e-06,3.983917890894671e-06,1.0134717721473726e-05,2.565015263064159e-05,6.941270468226517e-05,0.00022065541600015107,0.0009005898072323923,0.008171002203586568,1.0,-32.2056668295066
585,(0.0005659772477414717+3.6818128793104985e-15j),(-0.0012169780451455542+5.825785904343852e-15j),(0.002067832594131482+2.5312203435278302e-15j),(-0.0032921420091018318-5.118121509466468e-15j),(0.0052245137942986165+6.161866541793681e-15j),(-0.00856673946462291-8.726093752231173e-16j),(0.015207787707153477-7.245903752316713e-16j),(-0.030546479721214017-1.6315572106224435e-15j),(0.09099644064169798+1.9236531114479064e-14j),3.2033024496101123e-07,1.4810355623662947e-06,4.2759316373525354e-06,1.0838199008093045e-05,2.729554438681653e-05,7.338902505472762e-05,0.0002312768069458484,0.0009330874233585392,0.008280352209458065,1.0,-32.1323888617489
586,(0.0005875093447392537+3.71504289822209e-15j),(-0.001262364169556823+5.840350298650635e-15j),(0.0021422760284678876+2.7304528530750898e-15j),(-0.00340448210711474-5.294242855602142e-15j),(0.005389473618875656+6.095732315996981e-15j),(-0.008808676454764902-7.194332481889084e-16j),(0.015569438685462577-5.999660457462115e-16j),(-0.031092386905895397-1.432708945284748e-15j),(0.09160204769645046+1.9600096141954543e-14j),3.4516723015594726e-07,1.5935632965808873e-06,4.589346582148145e-06,1.1590498417664421e-05,2.9046425888556663e-05,7.759278088472957e-05,0.00024240742098037866,0.0009667365235058955,0.008390935142182785,1.0,-32.05911089399121
587,(0.0006098605601239009+3.7503851864868275e-15j),(-0.0013094426883280695+5.829466820616795e-15j),(0.0022193987873412786+2.95366788364136e-15j),(-0.0035206537562127373-5.442176136300233e-15j),(0.0055596364121081624+6.046709908605761e-15j),(-0.009057425906451566-5.708911611385744e-16j),(0.015939623343877447-4.776730234616878e-16j),(-0.031647705791924864-1.2101080919541215e-15j),(0.09221042281040384+1.990650316992657e-14j),3.719299027946381e-07,1.7146401540158419e-06,4.925730977251938e-06,1.2395002871134856e-05,3.090955703483892e-05,8.203696405085997e-05,0.0002540715923446829,0.0010015772818922346,0.008502762074873445,1.0,-31.985832926233513
588,(0.0006330620535123386+3.773199677109921e-15j),(-0.0013582767022223146+5.838541501371421e-15j),(0.0022992972840285273+3.143167898308617e-15j),(-0.003640787588196771-5.6430832586235714e-15j),(0.005735166153424456+5.9577714402329304e-15j),(-0.00931317926084925-4.2273956386936607e-16j),(0.01631854207684787-3.526716179471286e-16j),(-0.03221259471991177-9.80021965256697e-16j),(0.09282157163332493+2.026203560003328e-14j),4.0076756359725914e-07,1.8449155997999263e-06,5.286768000340962e-06,1.3255334262367662e-05,3.2892130807385475e-05,8.673530794471258e-05,0.0002662948155138544,0.001037651258589288,0.00861584416048047,1.0,-31.912554958475816
589,(0.0006571461682759214+3.84196623391169e-15j),(-0.001408931661264145+5.860251772075144e-15j),(0.0023820713959545083+3.3393571014640994e-15j),(-0.003765018680803956-5.8005902847700224e-15j),(0.005916231979841544+5.899103342608194e-15j),(-0.009576133322805026-2.6282766353309367e-16j),(0.016706399964093403-2.2846874851880185e-16j),(-0.03278721466459098-7.114782246026437e-16j),(0.09343549982999634+2.0591603425328934e-14j),4.3184108647972553e-07,1.9850884261125436e-06,5.67426413542466e-06,1.417536566680276e-05,3.5001800839299795e-05,9.170232941613684e-05,0.00027910379976026,0.00107500144546197,0.008730192628481246,1.0,-31.839276990718126
590,(0.0006821464795526626+3.874866883809462e-15j),(-0.001461475458592631+5.881555952136443e-15j),(0.0024678245982890446+3.5431451087417263e-15j),(-0.003893486721771823-5.972482035997265e-15j),(0.006103008363251314+5.7829007611325905e-15j),(-0.009846490429890052-1.3277314221627325e-16j),(0.017103406900772906-1.0479287306397538e-16j),(-0.033371729303181004-4.8958823851419395e-16j),(0.0940522131039281+2.0966015840399857e-14j),4.653238195660911e-07,2.135910516068541e-06,6.090158247920485e-06,1.5159238852613498e-05,3.724671108191548e-05,9.695337378591638e-05,0.00029252652761340624,0.0011136723166847897,0.008845818789746704,1.0,-31.76599902296043
591,(0.0007080978380456734+3.933560691807636e-15j),(-0.0015159785151167547+5.89337034849312e-15j),(0.00255666408417245+3.7362985193447e-15j),(-0.004026336153074492-6.157804196221757e-15j),(0.006295675263163933+5.676994619677595e-15j),(-0.010124458588575119+5.96199081057612e-18j),(0.01750977768943952+3.2072645041015745e-17j),(-0.033966305036806116-2.2384676495823383e-16j),(0.09467171717590178+2.1285912776756265e-14j),5.014025482449567e-07,2.2981908582956005e-06,6.536531239297352e-06,1.6211382817554696e-05,3.9635527019214255e-05,0.00010250466171177249,0.00030659231473359396,0.0011537098778533605,0.008962734033033937,1.0,-31.69272105520274
592,(0.0007350364216590081+3.959528869749157e-15j),(-0.0015725138802858264+5.852909508868945e-15j),(0.0026487009078370854+3.942856174784189e-15j),(-0.00416371634601763-6.343854544931596e-15j),(0.006494418315037556+5.533038879535131e-15j),(-0.010410251652614009+1.7860826782271545e-16j),(0.01792573217631713+2.2141227606554338e-16j),(-0.03457111106140554+3.5180856389019977e-17j),(0.09529401780871294+2.1677028600193145e-14j),5.402785411652791e-07,2.4727999036915863e-06,7.015616499177e-06,1.7336533810094402e-05,4.2177469250695246e-05,0.0001083733394707527,0.0003213318740570513,0.0011951617200200366,0.009080949830127298,1.0,-31.619443087445042
593,(0.0007629997827899495+4.011684422366851e-15j),(-0.001631157323383364+5.856244727210493e-15j),(0.00274405011389514+4.128820199357401e-15j),(-0.004305781755807513-6.589743279517913e-15j),(0.006699428993080435+5.412416364115472e-15j),(-0.010704089467231712+3.1717658742493213e-16j),(0.01835149534767987+4.0694384819343848e-16j),(-0.035186319389718494+3.054797771402459e-16j),(0.09591912078474812+2.2021140723837398e-14j),5.821686685375101e-07,2.66067421362718e-06,7.52981102756793e-06,1.8539756528644827e-05,4.4882348833326735e-05,0.00011457753132250087,0.00033677738149591593,0.0012380770721952797,0.0092004777321191,1.0,-31.546165119687352
594,(0.0007920269038671548+4.024795106942331e-15j),(-0.0016919874417376532+5.831874441894783e-15j),(0.0028428308906794596+4.288880920841475e-15j),(-0.0044526921084393125-6.793614194037236e-15j),(0.0069109048103322916+5.26325082279076e-15j),(-0.011006198057385721+4.582408947512941e-16j),(0.01878729747254204+5.713603485701918e-16j),(-0.03581210492486563+5.678109184458961e-16j),(0.09654703193182504+2.239184801932189e-14j),6.273066164493912e-07,2.8628215029979287e-06,8.08168747300137e-06,1.982646701255773e-05,4.7760605297474005e-05,0.00012113639567840122,0.0003529625463217846,0.0012825068591495853,0.009321329374844844,1.0,-31.472887151929655
595,(0.0008221582484096735+4.104341639333493e-15j),(-0.0017550857591605083+5.82932520619753e-15j),(0.002945166709260048+4.444450737631827e-15j),(-0.0046046125663159925-7.02923960151746e-15j),(0.007129049492165929+5.1208835030313714e-15j),(-0.011316809780414676+6.016036746275855e-16j),(0.01923337420365493+7.596690598177178e-16j),(-0.03644864548288397+8.658927224274519e-16j),(0.09717775709973527+2.275522875531701e-14j),6.759441854280624e-07,3.0803260220080177e-06,8.674006945333662e-06,2.120245688587515e-05,5.082334666175129e-05,0.00012807018360608927,0.00036992268325781893,0.001328503757536958,0.009443516474935148,1.0,-31.399609184171958
596,(0.0008534358207689441+4.146578452892981e-15j),(-0.0018205368421605006+5.799614742907395e-15j),(0.0030511854877496017+4.565556117132345e-15j),(-0.004761713927746378-7.249151658374084e-15j),(0.007354073188873804+4.975240847803904e-15j),(-0.0116361635247484+7.209601312823543e-16j),(0.019689966726934124+9.423816008251965e-16j),(-0.03709612186910933+1.1687768189832595e-15j),(0.09781130218725446+2.3204339875257516e-14j),7.283527001715613e-07,3.3143543936637274e-06,9.309732880653775e-06,2.2673919529693838e-05,5.4082392467312516e-05,0.00013540030157468513,0.00038769478970777287,0.0013761222577278113,0.00956705083556641,1.0,-31.326331216414268
597,(0.0008859032212468727+4.2278698436722996e-15j),(-0.001888428406071537+5.77583756284699e-15j),(0.003161019740763082+4.682211342194196e-15j),(-0.00492417280437944-7.472265570382868e-15j),(0.007586192660550225+4.809724440537844e-15j),(-0.011964504871487806+8.590119545413012e-16j),(0.020157321867272034+1.1448601801270662e-15j),(-0.03775471790124476+1.480557425623693e-15j),(0.0984476731175774+2.3590984197656247e-14j),7.848245174155854e-07,3.566161844857886e-06,9.992045801493903e-06,2.424747780739008e-05,5.7550319082986104e-05,0.00014314937681985545,0.00040631762486080335,0.0014254187238025714,0.009691944342265373,1.0,-31.25305324865657
598,(0.0009196057103666979+4.279921301415628e-15j),(-0.001958851439874172+5.782830273683496e-15j),(0.003274806755489093+4.8269580580975225e-15j),(-0.005092171834185997-7.695116621752912e-15j),(0.007825631502986796+4.627840316670647e-15j),(-0.012302086304169086+9.472689230420154e-16j),(0.0206356922450453+1.3062391850552663e-15j),(-0.03842462048868106+1.7939052058164084e-15j),(0.09908687586657769+2.4042387039217046e-14j),8.45674662539039e-07,3.837098963497117e-06,1.0724359285797e-05,2.5930213988877176e-05,6.124050842053938e-05,0.0001513413274352246,0.00042583179443222275,0.0014764514596991684,0.009818208968998576,1.0,-31.17977528089888
599,(0.0009545902683660084+4.357860965502939e-15j),(-0.0020319003205995566+5.748202166765764e-15j),(0.0033926887523583536+4.9168671092104625e-15j),(-0.005265899871526721-7.939064971456486e-15j),(0.008072620344657739+4.441433307947702e-15j),(-0.012649167379770846+1.040838486023513e-15j),(0.02112533638694818+1.507119071514159e-15j),(-0.0391060196560771+2.1191310800265266e-15j),(0.0997289164370554+2.4461999611662356e-14j),9.11242580459088e-07,4.128618912852581e-06,1.1510336970378882e-05,2.7729701456945133e-05,6.516719922898203e-05,0.00016000143540145884,0.0004462798374617168,0.0015292807733414886,0.00994585677370918,1.0,-31.106497313141183
600,(0.000990905664346199+4.385226315395588e-15j),(-0.0021076729474110265+5.663267015170147e-15j),(0.003514813073741586+5.007105739076341e-15j),(-0.005445552214552092-8.198979417235954e-15j),(0.008327397086780612+4.191454876166369e-15j),(-0.013006014950173622+1.145735736402543e-15j),(0.021626518889941538+1.7364307647579118e-15j),(-0.03979910862576514+2.4704293393660677e-15j),(0.10037380088833175+2.4950730028412417e-14j),9.81894035633382e-07,4.4422852532482836e-06,1.2353910943344775e-05,2.965403892141319e-05,6.934554224092223e-05,0.00016915642488413976,0.00046770631929699815,0.0015839690474054532,0.010074899904770469,1.0,-31.033219345383486
601,(0.0010286025204807561+4.469122470180125e-15j),(-0.0021862708649129418+5.610361249598931e-15j),(0.0036413323566478442+5.133301167071018e-15j),(-0.005631330808778154-8.436981707855717e-15j),(0.00859020711317221+4.003792399303975e-15j),(-0.013372903343116511+1.200816788034561e-15j),(0.022139510537318788+1.969273512711456e-15j),(-0.04050408384181565+2.780463897803448e-15j),(0.10102153530922219+2.538764095258666e-14j),1.0580231451393643e-06,4.7797802947671826e-06,1.3259301331570544e-05,3.171188667789402e-05,7.379165824719443e-05,0.00017883454382433675,0.0004901579268320497,0.0016405808078648314,0.010205350596232425,1.0,-30.959941377625796
602,(0.0010677333864204076+4.5057744280690206e-15j),(-0.002267799407194474+5.550399531622504e-15j),(0.00377240473497303+5.2625334668059914e-15j),(-0.0058234444899056634-8.675825024236096e-15j),(0.0088613035453876+3.830702780211173e-15j),(-0.01375011459603283+1.3091948636009037e-15j),(0.022664588470479512+2.1753948029340277e-15j),(-0.0412211450556848+3.1408204112731236e-15j),(0.1016721258490613+2.5882368901461856e-14j),1.1400545844767914e-06,5.142914151271608e-06,1.4231037484446936e-05,3.391250572701263e-05,7.852270052349886e-05,0.00018906565140403508,0.0005136835705361929,0.0016991827997018072,0.010337221174667358,1.0,-30.8866634098681
603,(0.0011083528085827142+4.562199229030106e-15j),(-0.002352367830720487+5.485274247767116e-15j),(0.00390819402510887+5.407315650124406e-15j),(-0.006022109201836345-8.921922979701762e-15j),(0.009140947466260976+3.616021721742751e-15j),(-0.014137938647504207+1.405984749222979e-15j),(0.02320203631044504+2.3685869313697823e-15j),(-0.0419504953507298+3.516956083064964e-15j),(0.10232557868930423+2.631822278076888e-14j),1.2284459482931907e-06,5.5336344110086095e-06,1.527398053789667e-05,3.626579923884198e-05,8.355692058094296e-05,0.0001998813092005931,0.00053833448895121,0.0017598440601716023,0.010470524054100991,1.0,-30.81338544211041
604,(0.0011505174102201515+4.594490485951835e-15j),(-0.002440089469093123+5.422315367361818e-15j),(0.004048869942734722+5.575193880403058e-15j),(-0.006227548255983507-9.134390708111254e-15j),(0.009429408191096436+3.4237060326205033e-15j),(-0.014536673584195688+1.4995013345095312e-15j),(0.023752144337862248+2.545518058305605e-15j),(-0.04269234123126738+3.897696659884229e-15j),(0.1029819000760856+2.6824502018982893e-14j),1.3236903112196842e-06,5.9540366171791596e-06,1.6393347813180672e-05,3.8782357280603224e-05,8.891373883431656e-05,0.00021131487889345272,0.0005641643606466416,0.0018226359998069729,0.010605271743280879,1.0,-30.740107474352712
605,(0.001194285966184996+4.6445564596547516e-15j),(-0.0025310818762524813+5.37028492757083e-15j),(0.004194608302281032+5.753510485467303e-15j),(-0.006439992564724299-9.353798565317969e-15j),(0.009726963505757889+3.208924512159677e-15j),(-0.01494662584338338+1.612310606228434e-15j),(0.024315209620191965+2.720553650458835e-15j),(-0.043446892647498174+4.293796010505776e-15j),(0.103641096290344+2.7300014932762237e-14j),1.4263189690264292e-06,6.406375464293781e-06,1.759473880956496e-05,4.147350423370425e-05,9.46138190423458e-05,0.00022340162410209596,0.0005912294188738759,0.001887632480723231,0.010741476840264356,1.0,-30.666829506595022
606,(0.001239719489098906+4.6641494090489406e-15j),(-0.0026254669927700167+5.328546039087375e-15j),(0.004345591249331063+5.9578844150947734e-15j),(-0.0066596809183498695-9.552116067181777e-15j),(0.010033899954949986+2.975611999169611e-15j),(-0.015368110473756321+1.7184909021372911e-15j),(0.024891536200372648+2.8688537328772232e-15j),(-0.04421436308815752+4.665559709867571e-15j),(0.10430317368202931+2.7829253140770618e-14j),1.5369044116516524e-06,6.893076930124835e-06,1.888416330626271e-05,4.435134993423336e-05,0.00010067914830594533,0.00023617881953357875,0.000619588574414462,0.0019549099032914264,0.01087915204014357,1.0,-30.593551538837325
607,(0.001286881310017594+4.686055643395165e-15j),(-0.002723371300141066+5.261062860264052e-15j),(0.004502007474950623+6.150979924736413e-15j),(-0.0068868602350166345-9.781102278891361e-15j),(0.010350513095773737+2.7683423811076825e-15j),(-0.015801451349623324+1.801635981982825e-15j),(0.02548143522991005+3.024587843473601e-15j),(-0.04499496960579904+5.073072910076612e-15j),(0.10496813863863248+2.8300334715299108e-14j),1.6560635060725989e-06,7.416751238432041e-06,2.0268071304511283e-05,4.742884389665338e-05,0.00010713312134578362,0.00024968586475451277,0.000649303541376101,0.002024547289826779,0.01101831012925917,1.0,-30.520273571079628
608,(0.001335837171175158+4.7049789823274e-15j),(-0.002824925999486587+5.131079465432012e-15j),(0.004664052464845685+6.34862525347317e-15j),(-0.007121785856565251-9.991160964692226e-15j),(0.010677107804205239+2.5306007209149434e-15j),(-0.01624698144639635+1.8926614025483848e-15j),(0.026085225166656664+3.205908708246684e-15j),(-0.04578893291323329+5.498615763902361e-15j),(0.10563599762116793+2.8835664850009974e-14j),1.784460947893248e-06,7.980206902575293e-06,2.1753385394833105e-05,5.071983378677285e-05,0.00011400063106262042,0.0002639644061195473,0.0006804389719951781,0.002096626377332579,0.011158963993419396,1.0,-30.446995603321938
