,state_00,state_00_squared,state_01,state_01_squared,state_02,state_02_squared,state_03,state_03_squared,state_04,state_04_squared,state_05,state_05_squared,state_06,state_06_squared,state_07,state_07_squared,state_08,state_08_squared,v_au,x_au
1505,(3.697273206783191e-14-8.397470450200909e-17j),1.3669899683106823e-27,(6.452398813296418e-10-1.7077460962480212e-16j),4.163345044583193e-19,(-4.188754297791188e-11+2.072566103981997e-17j),1.7545662567268444e-21,(-1.4568920752206777e-09+1.5241123889723248e-16j),2.1225345188408355e-18,(1.6855097870395744e-09-5.934224212364104e-17j),2.840943242206195e-18,(3.622132519653995e-09+2.38720170049394e-16j),1.3119843989935056e-17,(6.905280517567109e-09-2.445810835014033e-16j),4.768289902629194e-17,(1.3420599094677395e-08-4.619155992156902e-17j),1.8011248006005571e-16,(2.606793556833873e-08-7.355394172521684e-17j),6.795372647950595e-16,296.00369408418265,4.445056811958693
1506,(3.1416552542921075e-14-7.058514554276806e-17j),9.870047559448922e-28,(5.480648063719602e-10-2.209152973447365e-16j),3.0037503198358307e-19,(-3.558600428586255e-11-1.0568327218390373e-17j),1.2663637010335392e-21,(-1.2392076208246915e-09+1.5848204430361441e-16j),1.5356355275100174e-18,(1.434164165166422e-09+3.65584152426416e-18j),2.0568268526474998e-18,(3.084698333691734e-09+2.43267226347748e-16j),9.515363809880619e-18,(5.885820717753454e-09-2.2013896058915848e-16j),3.464288552153583e-17,(1.145091622194645e-08-2.5485882623395735e-17j),1.3112348232203637e-16,(2.2266828301799905e-08-1.1712573556515644e-16j),4.958116426218373e-16,298.95608947781324,4.454288497964837
1507,(2.668286224866026e-14-5.846201062111199e-17j),7.119785555876648e-28,(4.651633353661768e-10-2.0461547502845676e-16j),2.163769285690282e-19,(-3.0208973832014695e-11+3.6272857362339124e-17j),9.125820999846645e-22,(-1.053224029767636e-09+1.3953033622990898e-16j),1.109280856879998e-18,(1.2193426645119686e-09-9.077365829757705e-17j),1.4867965334991554e-18,(2.6249347611395874e-09+2.673335423394469e-16j),6.890282500239014e-18,(5.012892341038586e-09-2.1295151742749694e-16j),2.512908962284336e-17,(9.76252295435186e-09-4.8096063826419675e-18j),9.530685443424698e-17,(1.9004708175548273e-08-6.663952141170244e-17j),3.6117893283775137e-16,301.9287214246233,4.463520183970983
1508,(2.2593573169238655e-14-9.665633910092716e-17j),5.104788910016292e-28,(3.944946685228267e-10-2.1601322094458047e-16j),1.5562604349298159e-19,(-2.562438828494447e-11-1.0340329871722912e-17j),6.566092749777064e-22,(-8.944514384000734e-10+8.664085743406542e-17j),8.000433756559679e-19,(1.0358843283830267e-09-1.4892997108875848e-17j),1.0730563417895543e-18,(2.231932972025402e-09+3.369818209050306e-16j),4.981524791614259e-18,(4.266038233913548e-09-2.1729930560608334e-16j),1.8199082213212272e-17,(8.316427020364927e-09+3.222087230038189e-17j),6.916295838505586e-17,(1.620744565906129e-08-9.852537753403391e-17j),2.626812947914246e-16,304.9216764791536,4.472751869977127
1509,(1.9187426647205046e-14-9.446931952554197e-17j),3.681662657942059e-28,(3.3430145883048605e-10-1.580764024789819e-16j),1.1175746537621615e-19,(-2.171865651109502e-11-2.0312099279869912e-17j),4.717000406473427e-22,(-7.590167727683783e-10+1.2758998037443125e-16j),5.761064613437403e-19,(8.793357150891228e-10-5.397845578727423e-17j),7.7323129983130195e-19,(1.896268936672676e-09+3.0209901529549714e-16j),3.595835880189812e-18,(3.6275672680520634e-09-1.7459326368945988e-16j),1.315924428424274e-17,(7.078866992382617e-09+1.691158571802578e-17j),5.0110357895844115e-17,(1.3810769223494219e-08-1.0464212640291305e-16j),1.907373465446151e-16,307.93504137026156,4.4819835559832715
1510,(1.6282730980116236e-14-6.254930190150859e-17j),2.651312405860054e-28,(2.8307140618610936e-10-1.9388708661573412e-16j),8.01294210002189e-20,(-1.8393861142549056e-11+5.4487764373484086e-18j),3.383341277314058e-22,(-6.435822224597797e-10+1.3204837995483852e-16j),4.1419807706628677e-19,(7.458567194614568e-10-1.0450799719847239e-16j),5.563022459658173e-19,(1.609808610114858e-09+2.834047093099899e-16j),2.5914837612000117e-18,(3.082193912102065e-09-7.500651687361758e-17j),9.499919311799035e-18,(6.0206358257024475e-09+9.319695780201947e-17j),3.62480557457318e-17,(1.175900247346199e-08-1.4563204771975171e-16j),1.3827413917088524e-16,310.96890300112,4.491215241989417
1511,(1.3777491069044353e-14-5.955792129825903e-17j),1.898228073035863e-28,(2.395046195277873e-10-1.595832637167198e-16j),5.736246277517561e-20,(-1.5565892523206793e-11-5.481346381666077e-17j),2.4229701004702962e-22,(-5.452729084220572e-10+1.0653050022616589e-16j),2.9732254465906053e-19,(6.321392452929245e-10-1.461569531138139e-16j),3.996000254395296e-19,(1.3655368538862404e-09+3.736237446618678e-16j),1.864690899321671e-18,(2.6167215983456972e-09-1.4007429006581217e-16j),6.84723192324888e-18,(5.1164883789983395e-09+1.0087768469801668e-16j),2.6178453332425064e-17,(1.0003956973697201e-08-9.881599647978445e-17j),1.0007915513158487e-16,314.0233484492153,4.5004469279955615
1512,(1.1625724960254734e-14-8.25002685930913e-17j),1.3516428714580786e-28,(2.024842728473544e-10-1.6772448288185507e-16j),4.0999880750549993e-20,(-1.3162321244297866e-11-4.7754381700951917e-17j),1.7324670054037542e-22,(-4.616155239541165e-10+7.78383456336867e-17j),2.1308889195543953e-19,(5.353354948961407e-10-1.1315409621477191e-16j),2.865840920957087e-19,(1.1574088421878061e-09+3.308081355253238e-16j),1.3395952279746276e-18,(2.2197678450070644e-09-1.3034343909210083e-16j),4.927369285727324e-18,(4.344622239819299e-09+6.621830607984698e-17j),1.887574240673247e-17,(8.503961076052799e-09-1.13179153576083e-16j),7.231735398302111e-17,317.09846496635066,4.5096786140017056
1513,(9.853645442195736e-15-5.524336743538002e-17j),9.709738033015042e-29,(1.710516580027272e-10-1.0928181469691125e-16j),2.925866970549389e-20,(-1.1121105784184497e-11-5.4501635068286893e-17j),1.236789938659923e-22,(-3.90483699070558e-10+5.648467661815958e-17j),1.524775192398293e-19,(4.5299620398097546e-10-9.256490154731575e-17j),2.0520556082118209e-19,(9.802204391167837e-10+3.3568674227004456e-16j),9.608321092624131e-19,(1.8815224751160715e-09-1.233412646820901e-16j),3.5401268243669234e-18,(3.686224880298847e-09+1.0840262548029718e-16j),1.3588253868134262e-17,(7.223010160653419e-09-1.1022204777872432e-16j),5.2171875780902544e-17,320.1943399786445,4.518910300007851
1514,(8.320501755886978e-15-9.182430009879488e-17j),6.92391811718069e-29,(1.4438468899860678e-10-9.821529442904448e-17j),2.0846938417234045e-20,(-9.38904855024882e-12-4.263713603610424e-17j),8.815423268074738e-23,(-3.300507448961109e-10-4.6210960245735684e-18j),1.089334942064777e-19,(3.8301682950070053e-10-1.209110405207265e-16j),1.467018916807833e-19,(8.294946146264708e-10+3.3775295108863695e-16j),6.880613156944313e-19,(1.5935381310349684e-09-1.1989385057997543e-16j),2.5393637750624346e-18,(3.12507741760616e-09+9.852057511998411e-17j),9.766108866031997e-18,(6.13002279050267e-09-1.2754708351430091e-16j),3.7577179412082165e-17,323.3110610865289,4.5281419860139955
1515,(7.058120663702842e-15-7.312584548032806e-17j),4.982241469266627e-29,(1.2177897863426755e-10-1.2926827319475204e-16j),1.48301196372221e-20,(-7.920517721207591e-12-7.448473263628287e-17j),6.273460097751145e-23,(-2.7874883537760916e-10+5.0201666549886684e-17j),7.770091322437596e-20,(3.2358996999420264e-10-1.2350047296370536e-16j),1.0471046868086422e-19,(7.01383708519506e-10+3.9549588755432833e-16j),4.919391065767319e-19,(1.3485468775039492e-09-1.240880624154725e-16j),1.8185786808256667e-18,(2.6472091797631377e-09+5.1343493640989425e-17j),7.007716441422226e-18,(5.198191248028947e-09-2.3193765875106998e-17j),2.7021192251084744e-17,326.4487160647529,4.53737367202014
1516,(5.920687099104337e-15-6.167686217472317e-17j),3.5058339760828246e-29,(1.0263133512416321e-10-1.285779290577296e-16j),1.0533190949384831e-20,(-6.67638531263935e-12-8.367855540915952e-17j),4.457412084982853e-23,(-2.352337588986602e-10+6.842992781735026e-17j),5.533492132559767e-20,(2.731652852355925e-10-1.3643686282705606e-16j),7.461927305786122e-20,(5.925833383015322e-10+3.700576212789537e-16j),3.5115501283272503e-19,(1.1403011161272137e-09-1.375434907004819e-16j),1.300286635440988e-18,(2.240596454260806e-09+1.1345841434891098e-16j),5.02027247084611e-18,(4.404413742954623e-09-7.785507452997779e-17j),1.939886041912756e-17,329.6073928623805,4.5466053580262855
1517,(5.022771991037821e-15-7.39369223150909e-17j),2.5233705142435465e-29,(8.642591810581876e-11-8.688483828140877e-17j),7.46943932044124e-21,(-5.6232193725234265e-12-9.615364061352605e-17j),3.1620596120768276e-23,(-1.9835319105911997e-10+7.52164719884682e-17j),3.9343988403341414e-20,(2.304138657389025e-10-1.4712365913601927e-16j),5.309054952476664e-20,(5.002580622330887e-10+3.2654447196290554e-16j),2.5025812882931145e-19,(9.634347337950673e-10-1.3833069308036336e-16j),9.282064862827911e-19,(1.894900087983426e-09+3.572981533119743e-17j),3.590646343439597e-18,(3.728799645326067e-09-1.0869155624899619e-16j),1.3903946794983814e-17,332.7871796027895,4.55583704403243
1518,(4.250199254521925e-15-2.8591445819432505e-17j),1.8065011173912772e-29,(7.272147983871894e-11-1.2249844132451603e-16j),5.288413629948212e-21,(-4.732438566908007e-12-4.171295065055748e-17j),2.239597479129828e-23,(-1.6712123254558615e-10+7.86618234557847e-17j),2.792950636756207e-20,(1.9419753712102203e-10-2.3000002103292257e-16j),3.771268342392363e-20,(4.219772988215676e-10+3.6636114333089614e-16j),1.7806484072088074e-19,(8.13342945417577e-10-1.0618255610113695e-16j),6.615267468605509e-19,(1.6012370004019134e-09+1.1596023759881915e-16j),2.5639599314561304e-18,(3.1542379410219295e-09-1.0835563088626236e-16j),9.949216988582271e-18,335.98816458367514,4.5650687300385755
1519,(3.625660782089103e-15-1.1999096311988736e-17j),1.314556008509127e-29,(6.114149626829948e-11-1.0046183413046243e-16j),3.738282565936572e-21,(-3.979624667383886e-12-7.223192169154283e-17j),1.5837412498467754e-23,(-1.406941026165991e-10+6.905441071782026e-17j),1.979483051109489e-20,(1.6354231937890798e-10-2.008905990819867e-16j),2.6746090227873097e-20,(3.55659025570925e-10+4.1892416545592586e-16j),1.2649334247023538e-19,(6.860773633866043e-10-1.417591914461721e-16j),4.707021485515348e-19,(1.3519821817787517e-09+1.23131515241912e-16j),1.827855819847249e-18,(2.6660220278116767e-09-8.664828380324547e-17j),7.107673452777091e-18,339.2104362770455,4.57430041604472
1520,(3.047766910523506e-15-5.022374972168744e-17j),9.291405565918102e-30,(5.136457524016404e-11-4.2977986747469914e-17j),2.6383195896043196e-21,(-3.343803601932129e-12-9.404591837676296e-17j),1.1181022537138916e-23,(-1.1835081773814776e-10-3.6848248127882456e-18j),1.4006916059288283e-20,(1.3761545222806887e-10-2.224897556390772e-16j),1.893801269198541e-20,(2.9952101938338856e-10+3.846742207153643e-16j),8.97128410526122e-20,(5.782555302218052e-10-1.3185047740360655e-16j),3.3437945823211845e-19,(1.1405955670389776e-09+8.012438778836044e-17j),1.3009582475489736e-18,(2.251522535188978e-09-7.531599881145276e-17j),5.069353726463808e-18,342.4540833292257,4.583532102050864
1521,(2.609231730639382e-15-6.243769553624559e-17j),6.811988689999261e-30,(4.311650766950283e-11-2.375682088053615e-17j),1.859033233614861e-21,(-2.807333459275991e-12-5.8833729303108e-17j),7.881121155031911e-24,(-9.947568882737777e-11+6.642231053616139e-17j),9.895412667685704e-21,(1.1570558447682405e-10-2.329185761821177e-16j),1.338778227917772e-20,(2.520399448968719e-10+3.90397706803226e-16j),6.352413382377061e-20,(4.869823386609706e-10-1.2011170878313737e-16j),2.3715179816772264e-19,(9.614732908759849e-10+1.2336630069408912e-16j),9.244308890679114e-19,(1.8999032081211726e-09+5.3253827564079184e-18j),3.6096322002291235e-18,345.7191945608563,4.59276378805701
1522,(2.1686677763521843e-15-6.661483661969991e-17j),4.707557460646196e-30,(3.616400308236708e-11-2.9677230875814894e-17j),1.3078351189423365e-21,(-2.3550937685969867e-12-1.0438659430192352e-16j),5.546466669780918e-24,(-8.3543579087977e-11+1.6869287090495703e-17j),6.979529606829352e-21,(9.720551726563968e-11-1.2445093315638689e-16j),9.448912586896063e-21,(2.1191373141757316e-10+3.9681485658906716e-16j),4.4907429563476804e-20,(4.097818181921411e-10-1.0454051567986516e-16j),1.679211385208679e-19,(8.098169139942848e-10+1.0837823923241887e-16j),6.558034341912386e-19,(1.6018752925931959e-09-4.061795458468771e-17j),2.5660044530205387e-18,349.00585896689086,4.601995474063154
1523,(1.8472425841801072e-15-6.845002091594677e-17j),3.4169905701717945e-30,(3.030825768826306e-11-2.3113343606191588e-17j),9.18590484098691e-22,(-1.974039975321915e-12-1.0255332495042983e-16j),3.896833834686132e-24,(-7.010649841949225e-11+2.4447616237632466e-17j),4.914921120642868e-21,(8.159731017708817e-11-1.6919236173220857e-16j),6.6581210281645634e-21,(1.7803113638723265e-10+3.663705879577436e-16j),3.169508552346366e-20,(3.445383174165693e-10-9.393746163461932e-17j),1.1870665216824945e-19,(6.815221887250015e-10+2.071145446572501e-17j),4.644724937245169e-19,(1.349482747527914e-09-3.9222238989756963e-17j),1.8211036858754896e-18,352.3141657166003,4.611227160069298
1524,(1.5747586062551501e-15-9.44556869482679e-17j),2.4887865447715322e-30,(2.5380284088611942e-11-7.375442020145753e-17j),6.441588204240883e-22,(-1.6533819716706135e-12-1.1932301470963123e-16j),2.733671958483387e-24,(-5.878307628581076e-11+5.840280009743523e-17j),3.455450057626859e-21,(6.843986304750779e-11-2.1688823456995507e-16j),4.6840148540086634e-21,(1.4944415056948514e-10+4.109410956266532e-16j),2.2333554139603822e-20,(2.894458311143636e-10-9.110929641991141e-17j),8.377888914949299e-20,(5.730810451919372e-10+2.5673985308735436e-17j),3.2842188435828386e-19,(1.135917509658955e-09+2.8937053650079513e-18j),1.2903085887498024e-18,355.6442041535708,4.620458846075444
1525,(1.2780042335180462e-15-9.012510712270568e-17j),1.6414173558239278e-30,(2.1236483674879105e-11+2.845746593836735e-17j),4.5098823887421655e-22,(-1.3835804913345782e-12-1.1765784033253898e-16j),1.9142949898449998e-24,(-4.924856879947387e-11+1.0656614795340355e-16j),2.425421528807867e-21,(5.7357448489899524e-11-1.986523082683422e-16j),3.2898768973109394e-21,(1.2534527343588982e-10+4.561514587336587e-16j),1.571143757292606e-20,(2.429634963713759e-10-9.627604893794566e-17j),5.903126056901285e-20,(4.814978386832351e-10+6.481523128060908e-17j),2.3184016865663086e-19,(9.553586339955131e-10-1.000327318068786e-17j),9.127101195497727e-19,358.99606379570173,4.629690532081588
1526,(1.1343888716583267e-15-8.616540985775559e-17j),1.2942625899982069e-30,(1.775486397460366e-11-3.783726229077549e-17j),3.1523519475811053e-22,(-1.156976042278679e-12-6.144963429570571e-17j),1.338593566182893e-24,(-4.12270976605188e-11+1.3144373638793432e-16j),1.6996735815272324e-21,(4.803048936317573e-11-2.3415619479412864e-16j),2.3069279085209657e-21,(1.0504659381404803e-10+3.7460796617422237e-16j),1.1034786872073925e-20,(2.0377850483029664e-10-5.5458764959045626e-17j),4.1525679030874305e-20,(4.0421674534133675e-10+1.267312141532076e-16j),1.6339117721435918e-19,(8.028337569222509e-10-1.9489631867370047e-17j),6.445420412538962e-19,362.3698343352097,4.638922218087732
1527,(9.657643328918183e-16-8.559713327176467e-17j),9.400276159103232e-31,(1.4832054644747245e-11+6.72414995487502e-18j),2.1998984498481357e-22,(-9.666288588539157e-13-6.878396115346624e-17j),9.343713555004566e-25,(-3.448407850230024e-11+1.3743919213427446e-16j),1.189151670171695e-21,(4.0187441878798746e-11-2.4486496233046476e-16j),1.615030484821786e-21,(8.796307938218933e-11+4.40432677057172e-16j),7.73750333459132e-21,(1.7077272392921512e-10-9.056042862430368e-17j),2.9163323238212127e-20,(3.390589023489473e-10+9.260069628183722e-17j),1.1496093926208152e-19,(6.740992173552094e-10+3.5167430717263545e-17j),4.544097548389072e-19,365.76560563862654,4.648153904093878
1528,(7.281093936598002e-16-1.7719820156909335e-16j),5.615424917749629e-31,(1.2380395473698203e-11+1.7347881824514384e-17j),1.532741920854679e-22,(-8.068283329906588e-13-1.4356518865455334e-16j),6.509719795274487e-25,(-2.8820310340964632e-11+1.506348631192846e-16j),8.306102881722037e-22,(3.359763188482347e-11-1.2755291897321301e-16j),1.1288008682843764e-21,(7.359737731341729e-11+3.1880375857070625e-16j),5.416573947515146e-21,(1.4299501479171822e-10-5.954237736290663e-17j),2.044757425528726e-20,(2.8416884474103615e-10+5.4673045635424356e-17j),8.075193232145811e-20,(5.655361985147561e-10+2.766535147708469e-17j),3.198311918305223e-19,369.1834677467973,4.657385590100022
1529,(5.978537699377514e-16-1.9282406784923363e-16j),3.946102513707077e-31,(1.0325550530877562e-11+6.854172597552843e-17j),1.0661699377040386e-22,(-6.729671878476612e-13-1.6307689752471824e-16j),4.52884862513664e-25,(-2.4067153419683107e-11+2.1270216739664743e-16j),5.792278737718065e-22,(2.806549987965089e-11-1.3918242107968824e-16j),7.876722835140559e-22,(6.152725926179913e-11+3.117453070058545e-16j),3.7856036323658325e-21,(1.1963676012163678e-10-4.107627239505627e-17j),1.431295437240375e-20,(2.379674234769296e-10-5.077805428468469e-17j),5.662849463625093e-20,(4.740615213749182e-10+3.6209395703181094e-17j),2.2473432604830327e-19,372.62351087488435,4.666617276106166
1530,(5.078021608552768e-16-1.965452142950692e-16j),2.964930558315831e-31,(8.604763794543797e-12+6.98281691637064e-17j),7.404195996476775e-23,(-5.609212464590879e-13-1.867111260603862e-16j),3.1463267959026148e-25,(-2.0081474863019732e-11+1.947311996402443e-16j),4.0326563271201357e-22,(2.342502829305737e-11-9.167485826137479e-17j),5.487319505389424e-22,(5.13943935529784e-11+3.6032108866887784e-16j),2.641383688808259e-21,(1.0001138569406249e-10-1.1479844183569764e-16j),1.0002277268459708e-20,(1.9911196456927614e-10-4.380443025277002e-17j),3.96455744346386e-20,(3.970508171925687e-10+3.613771800057639e-17j),1.5764935143328794e-19,376.0858254123651,4.675848962112312
1531,(4.387211573364895e-16-1.6206271734149538e-16j),2.1874057824677817e-31,(7.164948558939848e-12+9.236908478828688e-17j),5.133648786078625e-23,(-4.670047121861807e-13-1.9126063038482266e-16j),2.180934377847262e-25,(-1.6742140354345495e-11+1.9909479786014401e-16j),2.8029926368424264e-22,(1.9535775294816946e-11-1.3197323927536074e-16j),3.8164651638699704e-22,(4.2894882554371006e-11+3.274750411381692e-16j),1.839970949460522e-21,(8.353616864124989e-11-7.617411361559946e-17j),6.978291471265143e-21,(1.6646238717563534e-10-5.192677675106703e-17j),2.770972634421383e-20,(3.322721114277893e-10+8.930806577360193e-17j),1.1040475603268924e-19,379.57050192303046,4.685080648118456
1532,(3.201071041875823e-16-1.577830978400912e-16j),1.2736406411537544e-31,(5.9611144174307634e-12+6.200016072991052e-17j),3.553488510154494e-23,(-3.8866122168314053e-13-1.579710918094129e-16j),1.5105757019509716e-25,(-1.3946583278425645e-11+2.2515949914338214e-16j),1.9450718519275857e-22,(1.6278894817061556e-11-1.4446652852849216e-16j),2.650024164858242e-22,(3.5771416143034656e-11+3.334258082303177e-16j),1.279594212989333e-21,(6.971708177403707e-11-1.0463986771093983e-16j),4.8604714910987214e-21,(1.3905053015031522e-10-4.6141503500122684e-17j),1.933504993508585e-20,(2.7782906597051926e-10+4.924578651386427e-17j),7.718898989805355e-20,383.077631144989,4.694312334124602
1533,(2.91391737621139e-16-1.2777937590306276e-16j),1.0123671366004292e-31,(4.955537655050236e-12+8.044773729026939e-17j),2.4557353457092627e-23,(-3.2302012023850287e-13-1.91177725286439e-16j),1.0434203462781946e-25,(-1.16082710334553e-11+2.6792093419331626e-16j),1.3475195645793902e-22,(1.3553822488477223e-11-1.1237280589470864e-16j),1.8370610406177855e-22,(2.980627681768069e-11+2.9794166531675666e-16j),8.884141378209783e-22,(5.813570290013247e-11-1.5258698237056423e-17j),3.3797599516927036e-21,(1.1605553805201359e-10-6.39060106627695e-17j),1.3468887912546457e-20,(2.321115210779693e-10+5.969985206909374e-17j),5.387575821713215e-20,386.607303990662,4.703544020130746
1534,(2.7276776831136686e-16-1.0740398704215909e-16j),8.59378718621158e-32,(4.116158083332946e-12+1.1323619624791645e-17j),1.694275736711538e-23,(-2.6839076961751387e-13-2.763136684544354e-17j),7.203360597937385e-26,(-9.654091526244347e-12+2.4182481059754347e-16j),9.320148325558215e-23,(1.1275566841309213e-11-1.830167682185479e-16j),1.2713840762632698e-22,(2.481534035930664e-11+2.61663240273292e-16j),6.158011172167007e-22,(4.8437844598822547e-11-2.091985105586487e-17j),2.34622478938012e-21,(9.67823975179611e-11+5.036373484976046e-19j),9.366832469324642e-21,(1.9375381668860261e-10+1.1034629520391268e-16j),3.7540541481412793e-20,390.1596115467879,4.71277570613689
1535,(2.0703501561721731e-16-1.0623414644087139e-16j),5.414919156164192e-32,(3.4161756000849653e-12+2.6867170260138498e-17j),1.1670255731337717e-23,(-2.2276322112322108e-13-5.2270055034275414e-17j),4.962345541735174e-26,(-8.022216872081107e-12+2.3885453278020083e-16j),6.435596359975426e-23,(9.37251022812119e-12-1.6176932979163004e-16j),8.784394800240563e-23,(2.0642862583285915e-11+3.0356082074225313e-16j),4.261277757245749e-22,(4.032407334781642e-11-2.9128278793469946e-17j),1.6260308913609272e-21,(8.064214505312875e-11+3.7199253815369056e-17j),6.5031555587712415e-21,(1.6159867408255489e-10+1.2940012036492104e-16j),2.6114131465256538e-20,393.7346450744204,4.722007392143036
1536,(2.257607401777462e-16-1.0818379567022614e-16j),6.267164545122108e-32,(2.8329810540188305e-12-3.097334776376355e-18j),8.025781652439236e-24,(-1.8479007689173854e-13-2.823785918565136e-17j),3.4147373315031336e-26,(-6.660716861304722e-12+1.2190244330725714e-16j),4.436514912132923e-23,(7.784125669402405e-12-1.1111374205404696e-16j),6.059261244939571e-23,(1.715766335405821e-11+1.5703746111440186e-16j),2.9438541179585276e-22,(3.3541407317178205e-11-3.0222657444502375e-17j),1.125026004817769e-21,(6.713730691674848e-11+3.858691509458624e-17j),4.5074179800351715e-21,(1.3466629807154107e-10+7.695978061807343e-17j),1.8135011836299073e-20,397.33249600892657,4.73123907814918
1537,(1.7634291400930177e-16-8.232984549185287e-17j),3.7875026780004366e-32,(2.347347148117901e-12-3.0549569969833833e-18j),5.510038633786575e-24,(-1.5310857222311172e-13-1.7305397923368485e-17j),2.344223518767662e-26,(-5.525666975014647e-12+1.6877722481193488e-16j),3.053299554725326e-23,(6.459622927332659e-12-1.2290362347140282e-16j),4.172672837842705e-23,(1.4249012098285454e-11+1.6047665216159973e-16j),2.0303434580283803e-22,(2.7876232490929265e-11-2.497834131720278e-17j),7.770843378889642e-22,(5.5846995315035326e-11+2.293782645562884e-18j),3.1188868857175828e-21,(1.1212765089861034e-10+9.492917485153137e-17j),1.2572610096049643e-20,400.9532559599904,4.740470764155324
1538,(1.841475381160699e-16-5.3802163076432687e-17j),3.680498854591247e-32,(1.943354002275328e-12-1.7505533193649234e-17j),3.7766247784659784e-24,(-1.2675304618101292e-13-1.419363711563391e-17j),1.6066334917625325e-26,(-4.580240406973668e-12+1.8149276756565003e-16j),2.0978602218613936e-23,(5.35600294952835e-12-1.2034456782563255e-16j),2.8686767609839195e-23,(1.1823597648631292e-11+1.4421400772854895e-16j),1.3979746137751708e-22,(2.3148513187516675e-11-2.6185288387124952e-17j),5.35853662793319e-22,(4.6416245522536724e-11+5.10257591017095e-17j),2.154467848411014e-21,(9.328221951938216e-11+6.636523455859991e-17j),8.701572478466608e-21,404.5970167116113,4.74970245016147
1539,(1.7449035794435148e-16-7.382084036505309e-17j),3.589640148775056e-32,(1.6075442692773136e-12-1.5306306434821875e-17j),2.584198577920615e-24,(-1.0486874493526849e-13+2.0750461862147165e-17j),1.0997454094880066e-26,(-3.7933955616626855e-12+1.4309394695326104e-16j),1.4389849907718038e-23,(4.437252714411038e-12-1.568497956002492e-16j),1.9689211676149985e-23,(9.80280415136597e-12+1.4070726382831707e-16j),9.609496924983643e-23,(1.9206456079168035e-11-4.0168583746526754e-17j),3.688879551226243e-22,(3.8545494943646966e-11+1.320210826226618e-17j),1.4857551804508883e-21,(7.753832017624669e-11+1.222801088436064e-16j),6.012191095769096e-21,408.2638702221019,4.758934136167614
1540,(1.6801704907209716e-16-6.802297026410958e-17j),3.285685326244745e-32,(1.3286444177975223e-12-2.390026059778232e-17j),1.7652959895157395e-24,(-8.669555254450045e-14-1.2257866220067964e-17j),7.516118981251524e-27,(-3.139129639599792e-12+1.7423530580088722e-16j),9.854134924571862e-24,(3.67304596742854e-12-1.2312004896009117e-16j),1.3491266694001603e-23,(8.12061726619474e-12+1.0092696984146143e-16j),6.59444247942064e-23,(1.5922294656480614e-11-9.323310845249689e-18j),2.535194671278781e-22,(3.1982339595158844e-11-2.1344877909149876e-18j),1.0228700459800697e-21,(6.43968317413565e-11+9.89875041557677e-17j),4.1469519383343785e-21,411.9539086240922,4.768165822173758
1541,(1.9798129017889823e-16-1.237285506563918e-17j),3.934967880337642e-32,(1.097255350238892e-12-1.6451932970687015e-17j),1.2039693038985397e-24,(-7.155178824577167e-14-1.6952756707902725e-17j),5.119658688563709e-27,(-2.5955124066833018e-12+1.7623288337639358e-16j),6.736684684304975e-24,(3.0379079964042354e-12-1.259469134461346e-16j),9.228885010479418e-24,(6.721475089129158e-12+9.436234664803925e-17j),4.5178227382688084e-23,(1.3188561964329853e-11+8.830421944398267e-18j),1.739381666870461e-22,(2.6514159106612363e-11+1.616977937393145e-17j),7.030006331310168e-22,(5.343711271219089e-11+8.973731735560062e-17j),2.855525015023447e-21,415.6672242245271,4.777397508179904
1542,(1.867500367576558e-16-3.625642500024131e-18j),3.488872151252377e-32,(9.053380136105606e-13-7.136540003894588e-17j),8.19636923981336e-25,(-5.908154614339911e-14+7.721838513640438e-17j),3.4906350573736014e-27,(-2.144296536129534e-12+1.8523118564511833e-16j),4.598007669167709e-24,(2.51046339141742e-12-1.922391707568243e-16j),6.3024264766029524e-24,(5.558663414421795e-12+1.1538394433549012e-16j),3.089873896814482e-23,(1.091498823107852e-11+1.1188986525046535e-17j),1.191369680847078e-22,(2.1962357519673856e-11+4.48690693290532e-17j),4.823451478239881e-22,(4.4304822053841965e-11+9.853594630171912e-17j),1.9629172572323107e-21,419.4039095046651,4.786629194186048
1543,(2.1823289826855296e-16+1.0743175841835865e-17j),4.774101371386119e-32,(7.463956956606388e-13-2.37581731589717e-17j),5.571065350651796e-25,(-4.8739613783331094e-14+5.896619319776084e-17j),2.375553428760218e-27,(-1.7699955432163409e-12+1.7883742306878844e-16j),3.1328842549885332e-24,(2.0729126971593457e-12-1.9461209632016483e-16j),4.2969670879183e-24,(4.593239871015043e-12+1.1934267951720536e-16j),2.1097852526924957e-23,(9.025738206059338e-12+4.884489021740588e-17j),8.146395016670506e-23,(1.817648731526679e-11+7.592903639388021e-17j),3.3038469112781974e-22,(3.670187018976052e-11+1.126298858504604e-16j),1.347027275438717e-21,423.16405712008236,4.795860880192194
